[INFO] [2021-10-31 14:23:34,510] [OpenBox-Shadan] Iteration 1, objective value: [100.0].
[INFO] [2021-10-31 15:53:49,907] [OpenBox-Shadan] Iteration 147, objective value: [50.79015884694001].
[INFO] [2021-10-31 15:54:22,209] [OpenBox-Shadan] Iteration 148, objective value: [47.587545762831375].
[INFO] [2021-10-31 15:54:29,028] [OpenBox-Shadan] Iteration 112, objective value: [49.959678712936864].
[INFO] [2021-10-31 15:54:59,915] [OpenBox-Shadan] Iteration 149, objective value: [43.150209670945].
[INFO] [2021-10-31 15:55:28,206] [OpenBox-Shadan] Iteration 113, objective value: [41.90230652911083].
[INFO] [2021-10-31 15:55:35,149] [OpenBox-Shadan] Iteration 150, objective value: [37.41869659218177].
[INFO] [2021-10-31 15:56:09,936] [OpenBox-Shadan] Iteration 151, objective value: [49.64123898678425].
[INFO] [2021-10-31 15:56:23,121] [OpenBox-Shadan] Iteration 114, objective value: [34.199572683907334].
[INFO] [2021-10-31 15:56:45,573] [OpenBox-Shadan] Iteration 152, objective value: [42.11863957148163].
[INFO] [2021-10-31 15:57:21,813] [OpenBox-Shadan] Iteration 153, objective value: [40.25920186399634].
[INFO] [2021-10-31 15:57:31,514] [OpenBox-Shadan] Iteration 115, objective value: [33.54621495121398].
[INFO] [2021-10-31 15:57:57,604] [OpenBox-Shadan] Iteration 154, objective value: [52.62815643440034].
[INFO] [2021-10-31 15:58:30,043] [OpenBox-Shadan] Iteration 155, objective value: [57.65972816014422].
[INFO] [2021-10-31 15:58:33,035] [OpenBox-Shadan] Iteration 116, objective value: [50.966705973911786].
[INFO] [2021-10-31 15:59:06,087] [OpenBox-Shadan] Iteration 156, objective value: [58.88517801676918].
[INFO] [2021-10-31 15:59:28,828] [OpenBox-Shadan] Iteration 117, objective value: [38.54097237708205].
[INFO] [2021-10-31 15:59:39,003] [OpenBox-Shadan] Iteration 157, objective value: [40.043711345261826].
[INFO] [2021-10-31 16:00:09,005] [OpenBox-Shadan] Iteration 158, objective value: [61.61167724049399].
[INFO] [2021-10-31 16:00:23,141] [OpenBox-Shadan] Iteration 118, objective value: [34.41761770083822].
[INFO] [2021-10-31 16:00:42,801] [OpenBox-Shadan] Iteration 159, objective value: [40.73550829064472].
[INFO] [2021-10-31 16:01:22,038] [OpenBox-Shadan] Iteration 160, objective value: [44.917448576021044].
[INFO] [2021-10-31 16:01:29,330] [OpenBox-Shadan] Iteration 119, objective value: [47.05296481511336].
[INFO] [2021-10-31 16:01:54,635] [OpenBox-Shadan] Iteration 161, objective value: [55.518707414249356].
[INFO] [2021-10-31 16:02:31,856] [OpenBox-Shadan] Iteration 162, objective value: [45.16759599322946].
[INFO] [2021-10-31 16:02:33,207] [OpenBox-Shadan] Iteration 120, objective value: [39.56534612690263].
[INFO] [2021-10-31 16:03:12,426] [OpenBox-Shadan] Iteration 163, objective value: [49.53244207927996].
[INFO] [2021-10-31 16:03:34,817] [OpenBox-Shadan] Iteration 121, objective value: [38.62780521856591].
[INFO] [2021-10-31 16:03:52,000] [OpenBox-Shadan] Iteration 164, objective value: [41.74218836345528].
[INFO] [2021-10-31 16:04:26,552] [OpenBox-Shadan] Iteration 165, objective value: [54.09161868495834].
[INFO] [2021-10-31 16:04:33,762] [OpenBox-Shadan] Iteration 122, objective value: [35.70392701663798].
[INFO] [2021-10-31 16:05:05,187] [OpenBox-Shadan] Iteration 166, objective value: [46.87337675643668].
[INFO] [2021-10-31 16:05:38,727] [OpenBox-Shadan] Iteration 167, objective value: [42.2540396321043].
[INFO] [2021-10-31 16:05:44,397] [OpenBox-Shadan] Iteration 123, objective value: [35.64358379214039].
[INFO] [2021-10-31 16:06:10,861] [OpenBox-Shadan] Iteration 168, objective value: [41.71248507463997].
[INFO] [2021-10-31 16:06:43,560] [OpenBox-Shadan] Iteration 169, objective value: [48.346478792805556].
[INFO] [2021-10-31 16:06:51,775] [OpenBox-Shadan] Iteration 124, objective value: [30.893539428265882].
[INFO] [2021-10-31 16:07:24,516] [OpenBox-Shadan] Iteration 170, objective value: [52.02185010278518].
[INFO] [2021-10-31 16:07:46,197] [OpenBox-Shadan] Iteration 125, objective value: [49.24062065927919].
[INFO] [2021-10-31 16:07:59,829] [OpenBox-Shadan] Iteration 171, objective value: [33.419404762850505].
[INFO] [2021-10-31 16:08:32,263] [OpenBox-Shadan] Iteration 172, objective value: [39.600439059269].
[INFO] [2021-10-31 16:08:36,396] [OpenBox-Shadan] Iteration 126, objective value: [36.45966816447975].
[INFO] [2021-10-31 16:09:06,520] [OpenBox-Shadan] Iteration 173, objective value: [28.40965705666474].
[INFO] [2021-10-31 16:09:27,113] [OpenBox-Shadan] Iteration 127, objective value: [40.87086327400969].
[INFO] [2021-10-31 16:09:40,285] [OpenBox-Shadan] Iteration 174, objective value: [48.38445497135502].
[INFO] [2021-10-31 16:10:13,057] [OpenBox-Shadan] Iteration 175, objective value: [35.45401342758964].
[INFO] [2021-10-31 16:10:45,669] [OpenBox-Shadan] Iteration 128, objective value: [37.834442908024755].
[INFO] [2021-10-31 16:10:49,951] [OpenBox-Shadan] Iteration 176, objective value: [56.22163069797049].
[INFO] [2021-10-31 16:11:21,966] [OpenBox-Shadan] Iteration 177, objective value: [45.20694926734474].
[INFO] [2021-10-31 16:11:52,918] [OpenBox-Shadan] Iteration 129, objective value: [37.04410979549808].
[INFO] [2021-10-31 16:11:55,060] [OpenBox-Shadan] Iteration 178, objective value: [32.64293391345612].
[INFO] [2021-10-31 16:12:31,936] [OpenBox-Shadan] Iteration 179, objective value: [43.2937965498972].
[INFO] [2021-10-31 16:12:48,302] [OpenBox-Shadan] Iteration 130, objective value: [34.95970826726017].
[INFO] [2021-10-31 16:13:11,746] [OpenBox-Shadan] Iteration 180, objective value: [43.925239642516686].
[INFO] [2021-10-31 16:13:46,613] [OpenBox-Shadan] Iteration 181, objective value: [29.891856722368544].
[INFO] [2021-10-31 16:13:53,804] [OpenBox-Shadan] Iteration 131, objective value: [37.525456479248135].
[INFO] [2021-10-31 16:14:22,486] [OpenBox-Shadan] Iteration 182, objective value: [35.3376678828613].
[INFO] [2021-10-31 16:14:57,849] [OpenBox-Shadan] Iteration 183, objective value: [48.0583761794033].
[INFO] [2021-10-31 16:14:58,184] [OpenBox-Shadan] Iteration 132, objective value: [33.647823484679435].
[INFO] [2021-10-31 16:15:33,736] [OpenBox-Shadan] Iteration 184, objective value: [53.05187991608227].
[INFO] [2021-10-31 16:16:05,762] [OpenBox-Shadan] Iteration 185, objective value: [32.316039899294].
[INFO] [2021-10-31 16:16:07,110] [OpenBox-Shadan] Iteration 133, objective value: [55.67341799208842].
[INFO] [2021-10-31 16:16:40,552] [OpenBox-Shadan] Iteration 186, objective value: [49.8334066203017].
[INFO] [2021-10-31 16:17:09,499] [OpenBox-Shadan] Iteration 134, objective value: [39.68914547062595].
[INFO] [2021-10-31 16:17:14,270] [OpenBox-Shadan] Iteration 187, objective value: [56.90706051777663].
[INFO] [2021-10-31 16:17:51,916] [OpenBox-Shadan] Iteration 188, objective value: [47.900839093395156].
[INFO] [2021-10-31 16:18:13,295] [OpenBox-Shadan] Iteration 135, objective value: [35.189095529658516].
[INFO] [2021-10-31 16:18:28,777] [OpenBox-Shadan] Iteration 189, objective value: [46.869988127865824].
[INFO] [2021-10-31 16:19:03,306] [OpenBox-Shadan] Iteration 190, objective value: [39.29878967470106].
[INFO] [2021-10-31 16:19:35,203] [OpenBox-Shadan] Iteration 136, objective value: [40.05480777479126].
[INFO] [2021-10-31 16:19:39,359] [OpenBox-Shadan] Iteration 191, objective value: [39.62812889162577].
[INFO] [2021-10-31 16:20:15,486] [OpenBox-Shadan] Iteration 192, objective value: [27.26439366274343].
[INFO] [2021-10-31 16:20:41,854] [OpenBox-Shadan] Iteration 137, objective value: [39.034851634117885].
[INFO] [2021-10-31 16:20:54,666] [OpenBox-Shadan] Iteration 193, objective value: [31.835364148975728].
[INFO] [2021-10-31 16:21:26,863] [OpenBox-Shadan] Iteration 194, objective value: [51.240915150614455].
[INFO] [2021-10-31 16:21:50,269] [OpenBox-Shadan] Iteration 138, objective value: [37.92731659586034].
[INFO] [2021-10-31 16:22:02,863] [OpenBox-Shadan] Iteration 195, objective value: [22.71777696243305].
[INFO] [2021-10-31 16:22:38,295] [OpenBox-Shadan] Iteration 196, objective value: [36.85043425811612].
[INFO] [2021-10-31 16:22:50,844] [OpenBox-Shadan] Iteration 139, objective value: [37.45075119409174].
[INFO] [2021-10-31 16:23:14,677] [OpenBox-Shadan] Iteration 197, objective value: [32.42904544822822].
[INFO] [2021-10-31 16:23:49,151] [OpenBox-Shadan] Iteration 198, objective value: [33.9340770476433].
[INFO] [2021-10-31 16:24:03,280] [OpenBox-Shadan] Iteration 140, objective value: [38.89835960187783].
[INFO] [2021-10-31 16:24:26,283] [OpenBox-Shadan] Iteration 199, objective value: [28.26648560465803].
[INFO] [2021-10-31 16:24:58,411] [OpenBox-Shadan] Iteration 200, objective value: [42.619651184732696].
[INFO] [2021-10-31 16:25:10,069] [OpenBox-Shadan] Iteration 141, objective value: [48.22557624108057].
[INFO] [2021-10-31 16:25:32,581] [OpenBox-Shadan] Iteration 201, objective value: [38.346774236290045].
[INFO] [2021-10-31 16:26:04,226] [OpenBox-Shadan] Iteration 202, objective value: [39.157969110513335].
[INFO] [2021-10-31 16:26:21,775] [OpenBox-Shadan] Iteration 142, objective value: [36.290321103856385].
[INFO] [2021-10-31 16:26:44,413] [OpenBox-Shadan] Iteration 203, objective value: [35.43663446021482].
[INFO] [2021-10-31 16:27:20,532] [OpenBox-Shadan] Iteration 204, objective value: [55.62504430293585].
[INFO] [2021-10-31 16:27:42,645] [OpenBox-Shadan] Iteration 143, objective value: [32.44231428494702].
[INFO] [2021-10-31 16:27:52,772] [OpenBox-Shadan] Iteration 205, objective value: [41.72476738835823].
[INFO] [2021-10-31 16:28:26,961] [OpenBox-Shadan] Iteration 206, objective value: [52.11326414234471].
[INFO] [2021-10-31 16:29:03,696] [OpenBox-Shadan] Iteration 207, objective value: [47.332327817289666].
[INFO] [2021-10-31 16:29:13,573] [OpenBox-Shadan] Iteration 144, objective value: [37.09301199009452].
[INFO] [2021-10-31 16:29:41,380] [OpenBox-Shadan] Iteration 208, objective value: [53.29597333198607].
[INFO] [2021-10-31 16:30:16,730] [OpenBox-Shadan] Iteration 209, objective value: [30.779417030853907].
[INFO] [2021-10-31 16:30:36,540] [OpenBox-Shadan] Iteration 145, objective value: [32.999063860113154].
[INFO] [2021-10-31 16:30:48,751] [OpenBox-Shadan] Iteration 210, objective value: [38.52417285292077].
[INFO] [2021-10-31 16:31:24,199] [OpenBox-Shadan] Iteration 211, objective value: [40.389542240362].
[INFO] [2021-10-31 16:31:32,872] [OpenBox-Shadan] Iteration 146, objective value: [30.912996284442258].
[INFO] [2021-10-31 16:32:00,792] [OpenBox-Shadan] Iteration 212, objective value: [29.766963072975713].
[INFO] [2021-10-31 16:32:31,825] [OpenBox-Shadan] Iteration 147, objective value: [35.95574550975836].
[INFO] [2021-10-31 16:32:38,345] [OpenBox-Shadan] Iteration 213, objective value: [48.19574559182618].
[INFO] [2021-10-31 16:33:17,977] [OpenBox-Shadan] Iteration 214, objective value: [53.96379504096818].
[INFO] [2021-10-31 16:33:47,642] [OpenBox-Shadan] Iteration 148, objective value: [45.13505351367157].
[INFO] [2021-10-31 16:33:58,247] [OpenBox-Shadan] Iteration 215, objective value: [38.45801180432332].
[INFO] [2021-10-31 16:34:36,481] [OpenBox-Shadan] Iteration 216, objective value: [48.124060052573356].
[INFO] [2021-10-31 16:34:59,546] [OpenBox-Shadan] Iteration 149, objective value: [56.19948257058328].
[INFO] [2021-10-31 16:35:13,140] [OpenBox-Shadan] Iteration 217, objective value: [40.122614366067054].
[INFO] [2021-10-31 16:35:47,408] [OpenBox-Shadan] Iteration 218, objective value: [40.90778962676305].
[INFO] [2021-10-31 16:35:52,224] [OpenBox-Shadan] Iteration 150, objective value: [37.73927683637417].
[INFO] [2021-10-31 16:36:24,444] [OpenBox-Shadan] Iteration 219, objective value: [53.81248017380963].
[INFO] [2021-10-31 16:36:56,578] [OpenBox-Shadan] Iteration 220, objective value: [32.77678504572248].
[INFO] [2021-10-31 16:37:18,438] [OpenBox-Shadan] Iteration 151, objective value: [35.412791537631776].
[INFO] [2021-10-31 16:37:33,814] [OpenBox-Shadan] Iteration 221, objective value: [45.936605209081605].
[INFO] [2021-10-31 16:38:07,682] [OpenBox-Shadan] Iteration 222, objective value: [47.326346685016006].
[INFO] [2021-10-31 16:38:39,820] [OpenBox-Shadan] Iteration 152, objective value: [36.65855539345452].
[INFO] [2021-10-31 16:38:45,855] [OpenBox-Shadan] Iteration 223, objective value: [52.729552133920876].
[INFO] [2021-10-31 16:39:23,682] [OpenBox-Shadan] Iteration 224, objective value: [39.96486679598799].
[INFO] [2021-10-31 16:39:59,538] [OpenBox-Shadan] Iteration 153, objective value: [38.7709102902584].
[INFO] [2021-10-31 16:40:03,816] [OpenBox-Shadan] Iteration 225, objective value: [43.12502669195485].
[INFO] [2021-10-31 16:40:34,349] [OpenBox-Shadan] Iteration 226, objective value: [52.00463527775636].
[INFO] [2021-10-31 16:41:08,426] [OpenBox-Shadan] Iteration 227, objective value: [48.423522048216206].
[INFO] [2021-10-31 16:41:18,171] [OpenBox-Shadan] Iteration 154, objective value: [38.43454344256273].
[INFO] [2021-10-31 16:41:47,028] [OpenBox-Shadan] Iteration 228, objective value: [31.34428294925587].
[INFO] [2021-10-31 16:42:24,800] [OpenBox-Shadan] Iteration 229, objective value: [48.85010909450968].
[INFO] [2021-10-31 16:42:38,557] [OpenBox-Shadan] Iteration 155, objective value: [33.249415493070515].
[INFO] [2021-10-31 16:43:07,080] [OpenBox-Shadan] Iteration 230, objective value: [49.628205024336225].
[INFO] [2021-10-31 16:43:46,271] [OpenBox-Shadan] Iteration 156, objective value: [46.05089711817249].
[INFO] [2021-10-31 16:43:47,062] [OpenBox-Shadan] Iteration 231, objective value: [39.25243615874759].
[INFO] [2021-10-31 16:44:22,278] [OpenBox-Shadan] Iteration 232, objective value: [27.712226107648902].
[INFO] [2021-10-31 16:44:47,921] [OpenBox-Shadan] Iteration 157, objective value: [34.47384496016048].
[INFO] [2021-10-31 16:44:56,203] [OpenBox-Shadan] Iteration 233, objective value: [38.7374890984176].
[INFO] [2021-10-31 16:45:31,545] [OpenBox-Shadan] Iteration 234, objective value: [48.66258826326965].
[INFO] [2021-10-31 16:46:06,498] [OpenBox-Shadan] Iteration 235, objective value: [28.986290439230416].
[INFO] [2021-10-31 16:46:07,708] [OpenBox-Shadan] Iteration 158, objective value: [31.74495197933392].
[INFO] [2021-10-31 16:46:43,815] [OpenBox-Shadan] Iteration 236, objective value: [45.647069011771414].
[INFO] [2021-10-31 16:47:18,626] [OpenBox-Shadan] Iteration 237, objective value: [31.4137220695727].
[INFO] [2021-10-31 16:47:19,796] [OpenBox-Shadan] Iteration 159, objective value: [51.923463900287565].
[INFO] [2021-10-31 16:47:54,315] [OpenBox-Shadan] Iteration 238, objective value: [27.144449658955608].
[INFO] [2021-10-31 16:48:25,542] [OpenBox-Shadan] Iteration 239, objective value: [32.0311921828518].
[INFO] [2021-10-31 16:48:43,841] [OpenBox-Shadan] Iteration 160, objective value: [55.72354880187822].
[INFO] [2021-10-31 16:49:02,633] [OpenBox-Shadan] Iteration 240, objective value: [51.481818019112005].
[INFO] [2021-10-31 16:49:39,478] [OpenBox-Shadan] Iteration 241, objective value: [38.10372854956397].
[INFO] [2021-10-31 16:49:49,631] [OpenBox-Shadan] Iteration 161, objective value: [30.23160465514681].
[INFO] [2021-10-31 16:50:11,572] [OpenBox-Shadan] Iteration 242, objective value: [20.486999793795718].
[INFO] [2021-10-31 16:50:49,307] [OpenBox-Shadan] Iteration 243, objective value: [48.616186504593074].
[INFO] [2021-10-31 16:51:14,388] [OpenBox-Shadan] Iteration 162, objective value: [44.63599583289144].
[INFO] [2021-10-31 16:51:24,601] [OpenBox-Shadan] Iteration 244, objective value: [47.44793721730316].
[INFO] [2021-10-31 16:51:59,603] [OpenBox-Shadan] Iteration 245, objective value: [54.25376903235297].
[INFO] [2021-10-31 16:52:31,027] [OpenBox-Shadan] Iteration 246, objective value: [34.808594342115086].
[INFO] [2021-10-31 16:52:37,621] [OpenBox-Shadan] Iteration 163, objective value: [38.37236076443212].
[INFO] [2021-10-31 16:53:08,900] [OpenBox-Shadan] Iteration 247, objective value: [41.99246964047394].
[INFO] [2021-10-31 16:53:43,294] [OpenBox-Shadan] Iteration 164, objective value: [32.926981419325784].
[INFO] [2021-10-31 16:53:44,834] [OpenBox-Shadan] Iteration 248, objective value: [31.754241206079058].
[INFO] [2021-10-31 16:54:17,149] [OpenBox-Shadan] Iteration 249, objective value: [51.81719050426433].
[INFO] [2021-10-31 16:54:51,709] [OpenBox-Shadan] Iteration 250, objective value: [34.1490439933699].
[INFO] [2021-10-31 16:55:07,345] [OpenBox-Shadan] Iteration 165, objective value: [36.829670717337514].
[INFO] [2021-10-31 16:55:28,268] [OpenBox-Shadan] Iteration 251, objective value: [35.10629156878039].
[INFO] [2021-10-31 16:56:00,507] [OpenBox-Shadan] Iteration 252, objective value: [43.58211608678361].
[INFO] [2021-10-31 16:56:34,937] [OpenBox-Shadan] Iteration 253, objective value: [36.69580876632161].
[INFO] [2021-10-31 16:56:49,541] [OpenBox-Shadan] Iteration 166, objective value: [49.82521304839079].
[INFO] [2021-10-31 16:57:12,462] [OpenBox-Shadan] Iteration 254, objective value: [34.149426621513385].
[INFO] [2021-10-31 16:57:44,433] [OpenBox-Shadan] Iteration 255, objective value: [32.02811876365644].
[INFO] [2021-10-31 16:58:01,201] [OpenBox-Shadan] Iteration 167, objective value: [37.984137131453465].
[INFO] [2021-10-31 16:58:20,992] [OpenBox-Shadan] Iteration 256, objective value: [33.41467430813651].
[INFO] [2021-10-31 16:58:54,764] [OpenBox-Shadan] Iteration 257, objective value: [44.96678976287838].
[INFO] [2021-10-31 16:59:14,514] [OpenBox-Shadan] Iteration 168, objective value: [42.984982954365435].
[INFO] [2021-10-31 16:59:28,837] [OpenBox-Shadan] Iteration 258, objective value: [44.38341775523107].
[INFO] [2021-10-31 17:00:06,833] [OpenBox-Shadan] Iteration 259, objective value: [53.907672762392025].
[INFO] [2021-10-31 17:00:17,147] [OpenBox-Shadan] Iteration 169, objective value: [45.944426254660684].
[INFO] [2021-10-31 17:00:44,284] [OpenBox-Shadan] Iteration 260, objective value: [49.00313915245009].
[INFO] [2021-10-31 17:01:19,411] [OpenBox-Shadan] Iteration 261, objective value: [30.17538435967306].
[INFO] [2021-10-31 17:01:29,045] [OpenBox-Shadan] Iteration 170, objective value: [33.77650297392172].
[INFO] [2021-10-31 17:01:54,475] [OpenBox-Shadan] Iteration 262, objective value: [38.56630672805913].
[INFO] [2021-10-31 17:02:32,316] [OpenBox-Shadan] Iteration 263, objective value: [40.65299416456052].
[INFO] [2021-10-31 17:02:40,493] [OpenBox-Shadan] Iteration 171, objective value: [46.41123668097977].
[INFO] [2021-10-31 17:03:10,650] [OpenBox-Shadan] Iteration 264, objective value: [53.841647699638024].
[INFO] [2021-10-31 17:03:39,956] [OpenBox-Shadan] Iteration 265, objective value: [49.41552442418139].
[INFO] [2021-10-31 17:03:55,146] [OpenBox-Shadan] Iteration 172, objective value: [53.043460307118764].
[INFO] [2021-10-31 17:04:14,246] [OpenBox-Shadan] Iteration 266, objective value: [25.47121958387855].
[INFO] [2021-10-31 17:04:50,372] [OpenBox-Shadan] Iteration 267, objective value: [37.86535467113523].
[INFO] [2021-10-31 17:05:00,667] [OpenBox-Shadan] Iteration 173, objective value: [38.370131618889644].
[INFO] [2021-10-31 17:05:31,082] [OpenBox-Shadan] Iteration 268, objective value: [52.2792738085591].
[INFO] [2021-10-31 17:06:09,895] [OpenBox-Shadan] Iteration 269, objective value: [51.20485104014995].
[INFO] [2021-10-31 17:06:39,165] [OpenBox-Shadan] Iteration 174, objective value: [36.600310001402256].
[INFO] [2021-10-31 17:06:42,612] [OpenBox-Shadan] Iteration 270, objective value: [29.21098192420928].
[INFO] [2021-10-31 17:07:17,074] [OpenBox-Shadan] Iteration 271, objective value: [32.690781353333406].
[INFO] [2021-10-31 17:07:47,404] [OpenBox-Shadan] Iteration 272, objective value: [28.997476046125783].
[INFO] [2021-10-31 17:07:59,578] [OpenBox-Shadan] Iteration 175, objective value: [39.23344372560245].
[INFO] [2021-10-31 17:08:23,150] [OpenBox-Shadan] Iteration 273, objective value: [35.54090664489431].
[INFO] [2021-10-31 17:09:02,029] [OpenBox-Shadan] Iteration 274, objective value: [42.91400385807413].
[INFO] [2021-10-31 17:09:20,357] [OpenBox-Shadan] Iteration 176, objective value: [38.30442289995071].
[INFO] [2021-10-31 17:09:41,787] [OpenBox-Shadan] Iteration 275, objective value: [41.70701128022801].
[INFO] [2021-10-31 17:10:15,270] [OpenBox-Shadan] Iteration 276, objective value: [39.33834665855655].
[INFO] [2021-10-31 17:10:41,595] [OpenBox-Shadan] Iteration 177, objective value: [38.82838526306885].
[INFO] [2021-10-31 17:10:53,331] [OpenBox-Shadan] Iteration 277, objective value: [36.273735488585636].
[INFO] [2021-10-31 17:11:25,853] [OpenBox-Shadan] Iteration 278, objective value: [32.34944500614867].
[INFO] [2021-10-31 17:11:54,806] [OpenBox-Shadan] Iteration 178, objective value: [38.85882707865066].
[INFO] [2021-10-31 17:11:59,218] [OpenBox-Shadan] Iteration 279, objective value: [52.091906820434055].
[INFO] [2021-10-31 17:12:36,189] [OpenBox-Shadan] Iteration 280, objective value: [33.904937031413766].
[INFO] [2021-10-31 17:13:04,811] [OpenBox-Shadan] Iteration 179, objective value: [52.13948169532004].
[INFO] [2021-10-31 17:13:11,862] [OpenBox-Shadan] Iteration 281, objective value: [47.65712240496923].
[INFO] [2021-10-31 17:13:53,868] [OpenBox-Shadan] Iteration 282, objective value: [30.968103959349065].
[INFO] [2021-10-31 17:14:26,966] [OpenBox-Shadan] Iteration 283, objective value: [42.31561188687457].
[INFO] [2021-10-31 17:14:34,167] [OpenBox-Shadan] Iteration 180, objective value: [41.26948318204048].
[INFO] [2021-10-31 17:15:05,617] [OpenBox-Shadan] Iteration 284, objective value: [46.98727304068397].
[INFO] [2021-10-31 17:15:39,462] [OpenBox-Shadan] Iteration 285, objective value: [47.24210528787045].
[INFO] [2021-10-31 17:15:48,113] [OpenBox-Shadan] Iteration 181, objective value: [40.386794866849925].
[INFO] [2021-10-31 17:16:12,994] [OpenBox-Shadan] Iteration 286, objective value: [38.045935029041125].
[INFO] [2021-10-31 17:16:50,364] [OpenBox-Shadan] Iteration 287, objective value: [33.05767277123606].
[INFO] [2021-10-31 17:17:17,649] [OpenBox-Shadan] Iteration 182, objective value: [40.82090358178153].
[INFO] [2021-10-31 17:17:25,875] [OpenBox-Shadan] Iteration 288, objective value: [44.84787106418795].
[INFO] [2021-10-31 17:17:58,829] [OpenBox-Shadan] Iteration 289, objective value: [50.030355443155976].
[INFO] [2021-10-31 17:18:23,725] [OpenBox-Shadan] Iteration 183, objective value: [54.031628825703784].
[INFO] [2021-10-31 17:18:36,402] [OpenBox-Shadan] Iteration 290, objective value: [42.755616771062265].
[INFO] [2021-10-31 17:19:14,947] [OpenBox-Shadan] Iteration 291, objective value: [32.97359346244468].
[INFO] [2021-10-31 17:19:50,613] [OpenBox-Shadan] Iteration 292, objective value: [32.82937826164023].
[INFO] [2021-10-31 17:20:22,172] [OpenBox-Shadan] Iteration 293, objective value: [31.03973264291882].
[INFO] [2021-10-31 17:20:22,200] [OpenBox-Shadan] Iteration 184, objective value: [40.88829812645245].
[INFO] [2021-10-31 17:20:57,691] [OpenBox-Shadan] Iteration 294, objective value: [41.23747334536255].
[INFO] [2021-10-31 17:21:35,342] [OpenBox-Shadan] Iteration 295, objective value: [49.249215404224564].
[INFO] [2021-10-31 17:21:40,813] [OpenBox-Shadan] Iteration 185, objective value: [41.016812132467706].
[INFO] [2021-10-31 17:22:14,675] [OpenBox-Shadan] Iteration 296, objective value: [45.40661187037698].
[INFO] [2021-10-31 17:22:42,205] [OpenBox-Shadan] Iteration 186, objective value: [37.27888640801423].
[INFO] [2021-10-31 17:22:52,910] [OpenBox-Shadan] Iteration 297, objective value: [51.79297315815721].
[INFO] [2021-10-31 17:23:27,993] [OpenBox-Shadan] Iteration 298, objective value: [60.44769681849558].
[INFO] [2021-10-31 17:23:53,579] [OpenBox-Shadan] Iteration 187, objective value: [40.67930131044839].
[INFO] [2021-10-31 17:23:56,634] [OpenBox-Shadan] Iteration 299, objective value: [49.509254535345534].
[INFO] [2021-10-31 17:24:32,454] [OpenBox-Shadan] Iteration 300, objective value: [40.012517696536975].
[INFO] [2021-10-31 17:24:51,859] [OpenBox-Shadan] Iteration 188, objective value: [41.42294016158705].
[INFO] [2021-10-31 17:25:09,497] [OpenBox-Shadan] Iteration 301, objective value: [37.31860893533126].
[INFO] [2021-10-31 17:25:40,612] [OpenBox-Shadan] Iteration 302, objective value: [37.34477338640316].
[INFO] [2021-10-31 17:25:49,983] [OpenBox-Shadan] Iteration 189, objective value: [32.950062081506246].
[INFO] [2021-10-31 17:26:17,670] [OpenBox-Shadan] Iteration 303, objective value: [40.04546932015556].
[INFO] [2021-10-31 17:26:49,033] [OpenBox-Shadan] Iteration 190, objective value: [35.69813371605969].
[INFO] [2021-10-31 17:26:51,386] [OpenBox-Shadan] Iteration 304, objective value: [27.49542878544392].
[INFO] [2021-10-31 17:27:26,131] [OpenBox-Shadan] Iteration 305, objective value: [21.411507693251366].
[INFO] [2021-10-31 17:27:56,189] [OpenBox-Shadan] Iteration 306, objective value: [37.95339612790377].
[INFO] [2021-10-31 17:28:20,235] [OpenBox-Shadan] Iteration 191, objective value: [39.176136810098924].
[INFO] [2021-10-31 17:28:32,606] [OpenBox-Shadan] Iteration 307, objective value: [39.467056005519275].
[INFO] [2021-10-31 17:29:06,259] [OpenBox-Shadan] Iteration 308, objective value: [37.329176182856884].
[INFO] [2021-10-31 17:29:39,220] [OpenBox-Shadan] Iteration 309, objective value: [30.058544011472392].
[INFO] [2021-10-31 17:30:14,645] [OpenBox-Shadan] Iteration 192, objective value: [40.322314474795085].
[INFO] [2021-10-31 17:30:16,046] [OpenBox-Shadan] Iteration 310, objective value: [41.72951980174449].
[INFO] [2021-10-31 17:30:56,376] [OpenBox-Shadan] Iteration 311, objective value: [49.16891700653269].
[INFO] [2021-10-31 17:31:21,265] [OpenBox-Shadan] Iteration 193, objective value: [41.04855256494536].
[INFO] [2021-10-31 17:31:27,954] [OpenBox-Shadan] Iteration 312, objective value: [44.398663785885475].
[INFO] [2021-10-31 17:31:58,068] [OpenBox-Shadan] Iteration 313, objective value: [36.950681973729736].
[INFO] [2021-10-31 17:32:20,503] [OpenBox-Shadan] Iteration 194, objective value: [47.96734246246036].
[INFO] [2021-10-31 17:32:31,051] [OpenBox-Shadan] Iteration 314, objective value: [51.25479541847866].
[INFO] [2021-10-31 17:33:06,484] [OpenBox-Shadan] Iteration 315, objective value: [36.36227218472513].
[INFO] [2021-10-31 17:33:26,092] [OpenBox-Shadan] Iteration 195, objective value: [33.36629302049256].
[INFO] [2021-10-31 17:33:43,096] [OpenBox-Shadan] Iteration 316, objective value: [41.02400784121303].
[INFO] [2021-10-31 17:34:16,428] [OpenBox-Shadan] Iteration 317, objective value: [28.02166862683883].
[INFO] [2021-10-31 17:34:48,161] [OpenBox-Shadan] Iteration 318, objective value: [36.149825034213215].
[INFO] [2021-10-31 17:35:03,254] [OpenBox-Shadan] Iteration 196, objective value: [56.848789045217586].
[INFO] [2021-10-31 17:35:20,823] [OpenBox-Shadan] Iteration 319, objective value: [26.560081321809278].
